WRN 2026-09-05T19:10:55.397 ui.33893   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-05T19:10:55.397 ui.33893   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-05T19:10:55.397 ui.33893   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T07:52:16.219 ui.7467    tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T07:52:16.221 ui.7467    tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T07:52:16.221 ui.7467    tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T07:52:16.221 ui.7467    tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T07:52:16.221 ui.7467    tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T07:56:58.364 ui.8579    tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T07:56:58.364 ui.8579    tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T07:56:58.364 ui.8579    tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T07:56:58.364 ui.8579    tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T07:56:58.364 ui.8579    tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:01:08.096 ui.9789    tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:01:08.096 ui.9789    tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:01:08.096 ui.9789    tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:01:08.096 ui.9789    tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:01:08.096 ui.9789    tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:14:53.616 ui.12149   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:14:53.616 ui.12149   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:14:53.616 ui.12149   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:14:53.616 ui.12149   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:14:53.616 ui.12149   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:15:13.976 ui.12234   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:15:13.976 ui.12234   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:15:13.976 ui.12234   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:15:13.976 ui.12234   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:15:13.976 ui.12234   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:28:45.774 ui.15246   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:28:45.774 ui.15246   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:28:45.774 ui.15246   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:28:45.774 ui.15246   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:28:45.774 ui.15246   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:29:58.044 ui.15649   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:29:58.045 ui.15649   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:29:58.045 ui.15649   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:29:58.045 ui.15649   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:29:58.045 ui.15649   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:30:04.257 ui.15672   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:30:04.257 ui.15672   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:30:04.257 ui.15672   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:30:04.257 ui.15672   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:30:04.257 ui.15672   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:32:20.228 ui.16066   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:32:20.228 ui.16066   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:32:20.228 ui.16066   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:32:20.228 ui.16066   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:32:20.228 ui.16066   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:36:39.503 ui.17037   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:36:39.503 ui.17037   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:36:39.503 ui.17037   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:36:39.503 ui.17037   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:36:39.503 ui.17037   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:42:50.448 ui.18454   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:42:50.448 ui.18454   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:42:50.448 ui.18454   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:42:50.448 ui.18454   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:42:50.448 ui.18454   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:44:28.653 ui.19059   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:44:28.653 ui.19059   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:44:28.653 ui.19059   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:44:28.653 ui.19059   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:44:28.653 ui.19059   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:44:33.956 ui.19088   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:44:33.956 ui.19088   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:44:33.956 ui.19088   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:44:33.956 ui.19088   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:44:33.956 ui.19088   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T08:56:30.057 ui.23902   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T08:56:30.057 ui.23902   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T08:56:30.057 ui.23902   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T08:56:30.057 ui.23902   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T08:56:30.057 ui.23902   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T09:14:52.389 ui.28809   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T09:14:52.389 ui.28809   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T09:14:52.389 ui.28809   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T09:14:52.389 ui.28809   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T09:14:52.389 ui.28809   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:42:43.166 ui.11990   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:42:43.169 ui.11990   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:42:43.169 ui.11990   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:42:43.169 ui.11990   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:42:43.169 ui.11990   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:42:56.370 ui.12031   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:42:56.370 ui.12031   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:42:56.370 ui.12031   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:42:56.370 ui.12031   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:42:56.370 ui.12031   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:47:10.110 ui.14486   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:47:10.110 ui.14486   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:47:10.110 ui.14486   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:47:10.110 ui.14486   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:47:10.110 ui.14486   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:47:32.174 ui.14553   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:47:32.174 ui.14553   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:47:32.174 ui.14553   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:47:32.174 ui.14553   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:47:32.174 ui.14553   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:47:57.983 ui.14654   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:47:57.983 ui.14654   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:47:57.983 ui.14654   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:47:57.983 ui.14654   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:47:57.983 ui.14654   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:48:02.750 ui.14676   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:48:02.750 ui.14676   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:48:02.750 ui.14676   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:48:02.750 ui.14676   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:48:02.750 ui.14676   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:48:21.265 ui.14727   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:48:21.265 ui.14727   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:48:21.265 ui.14727   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:48:21.265 ui.14727   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:48:21.265 ui.14727   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:48:49.888 ui.14859   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:48:49.888 ui.14859   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:48:49.888 ui.14859   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:48:49.888 ui.14859   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:48:49.888 ui.14859   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:48:54.160 ui.14881   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:48:54.160 ui.14881   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:48:54.160 ui.14881   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:48:54.160 ui.14881   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:48:54.160 ui.14881   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:49:20.496 ui.15009   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:49:20.496 ui.15009   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:49:20.496 ui.15009   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:49:20.496 ui.15009   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:49:20.496 ui.15009   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:49:48.657 ui.15092   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:49:48.657 ui.15092   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:49:48.657 ui.15092   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:49:48.657 ui.15092   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:49:48.657 ui.15092   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:50:00.561 ui.15130   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:50:00.561 ui.15130   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:50:00.561 ui.15130   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:50:00.561 ui.15130   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:50:00.561 ui.15130   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:50:09.104 ui.15161   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:50:09.104 ui.15161   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:50:09.104 ui.15161   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:50:09.104 ui.15161   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:50:09.104 ui.15161   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:50:58.384 ui.15487   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:50:58.384 ui.15487   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:50:58.384 ui.15487   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:50:58.384 ui.15487   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:50:58.384 ui.15487   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:55:38.226 ui.16781   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:55:38.226 ui.16781   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:55:38.226 ui.16781   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:55:38.226 ui.16781   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:55:38.226 ui.16781   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:56:16.825 ui.16940   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:56:16.825 ui.16940   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:56:16.825 ui.16940   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:56:16.825 ui.16940   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:56:16.825 ui.16940   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:56:41.948 ui.17080   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:56:41.948 ui.17080   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:56:41.948 ui.17080   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:56:41.948 ui.17080   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:56:41.948 ui.17080   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:58:59.970 ui.17613   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:58:59.970 ui.17613   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:58:59.970 ui.17613   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:58:59.970 ui.17613   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:58:59.970 ui.17613   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T12:59:07.898 ui.17646   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T12:59:07.898 ui.17646   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T12:59:07.898 ui.17646   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T12:59:07.898 ui.17646   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T12:59:07.898 ui.17646   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:00:01.027 ui.17799   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:00:01.027 ui.17799   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:00:01.027 ui.17799   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:00:01.027 ui.17799   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:00:01.027 ui.17799   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:03:09.800 ui.18248   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:03:09.800 ui.18248   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:03:09.800 ui.18248   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:03:09.800 ui.18248   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:03:09.800 ui.18248   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:04:28.206 ui.18797   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:04:28.206 ui.18797   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:04:28.206 ui.18797   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:04:28.206 ui.18797   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:04:28.206 ui.18797   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:05:00.408 ui.18889   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:05:00.408 ui.18889   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:05:00.408 ui.18889   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:05:00.408 ui.18889   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:05:00.408 ui.18889   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:05:08.762 ui.18926   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:05:08.762 ui.18926   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:05:08.762 ui.18926   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:05:08.762 ui.18926   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:05:08.762 ui.18926   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:05:20.446 ui.18974   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:05:20.446 ui.18974   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:05:20.446 ui.18974   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:05:20.446 ui.18974   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:05:20.446 ui.18974   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:05:25.167 ui.19009   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:05:25.167 ui.19009   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:05:25.167 ui.19009   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:05:25.167 ui.19009   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:05:25.167 ui.19009   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:06:06.903 ui.19129   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:06:06.903 ui.19129   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:06:06.903 ui.19129   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:06:06.903 ui.19129   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:06:06.903 ui.19129   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:06:10.194 ui.19159   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:06:10.195 ui.19159   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:06:10.195 ui.19159   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:06:10.195 ui.19159   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:06:10.195 ui.19159   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:07:14.289 ui.19333   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:07:14.289 ui.19333   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:07:14.289 ui.19333   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:07:14.289 ui.19333   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:07:14.289 ui.19333   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:07:18.635 ui.19463   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:07:18.635 ui.19463   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:07:18.635 ui.19463   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:07:18.635 ui.19463   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:07:18.635 ui.19463   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:07:40.705 ui.19535   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:07:40.705 ui.19535   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:07:40.705 ui.19535   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:07:40.705 ui.19535   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:07:40.705 ui.19535   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
WRN 2026-09-06T13:08:21.905 ui.19846   tui_handle_term_mode:226: TUI: terminal mode 69 unavailable, state 0
WRN 2026-09-06T13:08:21.905 ui.19846   tui_handle_term_mode:239: TUI: terminal mode 2026 detected, state 2
WRN 2026-09-06T13:08:21.905 ui.19846   tui_handle_term_mode:226: TUI: terminal mode 2027 unavailable, state 0
WRN 2026-09-06T13:08:21.905 ui.19846   tui_handle_term_mode:239: TUI: terminal mode 2031 detected, state 2
WRN 2026-09-06T13:08:21.905 ui.19846   tui_handle_term_mode:239: TUI: terminal mode 2048 detected, state 2
